,violation_type,latitude,longitude
237338,Housing Complaints,42.315830000371726,-71.06193000078737
237339,Housing Complaints,42.335339999978,-71.04807000128255
237340,Housing Complaints,42.287624999737545,-71.08002500122828
237341,Housing Complaints,42.351160000003844,-71.12944000123314
237346,Housing Complaints,42.320200000338595,-71.05567000093684
237347,Housing Complaints,42.28750000024571,-71.07285000148646
237348,Housing Complaints,42.287499999981435,-71.07285000125171
237349,Housing Complaints,42.36927879345603,-71.04122353173531
237351,Housing Complaints,42.292249999772224,-71.07429000125184
237353,Housing Complaints,42.32853000004186,-71.07764000119555
237354,Housing Complaints,42.337379999966906,-71.07527000149453
237355,Housing Complaints,42.3642800000046,-71.05773000123341
237357,Housing Complaints,42.274359999829564,-71.06232000079147
237358,Housing Complaints,42.34697744978568,-71.10301780958092
237359,Housing Complaints,42.265090000004065,-71.10987000123146
237360,Housing Complaints,42.324840000000336,-71.10876000119309
237361,Housing Complaints,42.25740000004216,-71.11785000122391
237363,Housing Complaints,42.28051000003174,-71.13839000089119
237369,Housing Complaints,42.27985000016972,-71.13900000110522
237371,Housing Complaints,42.31757000001747,-71.09680000126339
237373,Housing Complaints,42.316650000416594,-71.1072400011918
237376,Housing Complaints,42.33527000000476,-71.04547000123281
237377,Housing Complaints,42.30973644393938,-71.10143483765077
237523,Housing Complaints,42.36043000000456,-71.06396000123331
237525,Housing Complaints,42.34337000001771,-71.14574000128833
237527,Housing Complaints,42.380939999741656,-71.06543000115626
237528,Housing Complaints,42.36456999970523,-71.03122000160648
237531,Housing Complaints,42.36527515354767,-71.03340397231086
237533,Housing Complaints,42.36199999999436,-71.05290000095094
237534,Housing Complaints,42.3029399997261,-71.06586000115752
237536,Housing Complaints,42.37554105260293,-71.03679683074584
237539,Housing Complaints,42.30118420685249,-71.08385277897852
237540,Housing Complaints,42.30023999999579,-71.06563000128608
237545,Housing Complaints,42.324420000009425,-71.0812300012862
237547,Housing Complaints,42.308247999834144,-71.06015600087353
237548,Housing Complaints,42.33586999962194,-71.05412000135935
237550,Housing Complaints,42.328840000258886,-71.0536100012351
237551,Housing Complaints,42.36456999970523,-71.03122000160648
237555,Housing Complaints,42.28103000000578,-71.0729900011999
237556,Housing Complaints,42.287669999994314,-71.06556000080683
237557,Housing Complaints,42.36144000003789,-71.05265000125152
237559,Housing Complaints,42.337141097424585,-71.03900939302656
237560,Housing Complaints,42.26908000000422,-71.09103000123154
237561,Housing Complaints,42.350200000136795,-71.08112000130667
237564,Housing Complaints,42.33083000000408,-71.10523000123275
237568,Housing Complaints,42.34380235524962,-71.09812435085546
237569,Housing Complaints,42.336956731790295,-71.02529964358799
237571,Housing Complaints,42.34125000031505,-71.07039000132673
237574,Housing Complaints,42.28247999996391,-71.09700000135304
237575,Housing Complaints,42.31502837922574,-71.06367197404109
237577,Housing Complaints,42.33147999965549,-71.04106000103009
237578,Housing Complaints,42.37267000000485,-71.03588000123355
237579,Housing Complaints,42.263409999569454,-71.10223000143037
237580,Housing Complaints,42.34283000029447,-71.07832000086549
237581,Housing Complaints,42.3741560000613,-71.05877200092172
237582,Housing Complaints,42.364360000023424,-71.05342000118766
237583,Housing Complaints,42.260779999769774,-71.12191000118871
237584,Housing Complaints,42.35394000004519,-71.13249000120123
237585,Housing Complaints,42.342310999810756,-71.06815200164087
237586,Housing Complaints,42.28994000031431,-71.06773000110341
237589,Housing Complaints,42.29446999956369,-71.075310001518
237590,Housing Complaints,42.27218999996153,-71.06232000122607
237594,Housing Complaints,42.36793200003162,-71.03788700131497
237596,Housing Complaints,42.309569999977825,-71.0670600012417
237597,Housing Complaints,42.26362000024878,-71.12708000110612
237599,Housing Complaints,42.365294938179154,-71.06488221135605
237600,Housing Complaints,42.27888999997392,-71.07115000120335
237756,Housing Complaints,42.36199999999436,-71.05290000095094
237758,Housing Complaints,42.28624000000472,-71.04875000123187
237759,Housing Complaints,42.312049999996965,-71.06772000120249
237761,Housing Complaints,42.37910999995401,-71.06623000112674
237762,Housing Complaints,42.34989999978684,-71.1501500015577
237763,Housing Complaints,42.36444210667571,-71.06392619661571
237767,Housing Complaints,42.37480396630377,-71.03451970920565
237768,Housing Complaints,42.34693000049285,-71.07243000093099
237769,Housing Complaints,42.366889999615886,-71.05487000088381
237772,Housing Complaints,42.33696420517909,-71.04178942541586
237774,Housing Complaints,42.30558000001004,-71.08285000107334
237775,Housing Complaints,42.294837461273595,-71.06929160764673
237776,Housing Complaints,42.301989999991726,-71.08487000127819
237778,Housing Complaints,42.28410000003613,-71.08959000124034
237780,Housing Complaints,42.3473646637109,-71.10109898343806
237781,Housing Complaints,42.379600873275216,-71.0371876722801
237784,Housing Complaints,42.35408000000464,-71.0557400012332
237785,Housing Complaints,42.32018000033963,-71.07819000115394
237786,Housing Complaints,42.335370000004794,-71.04032000123283
237787,Housing Complaints,42.34981000009096,-71.06833000085992
237791,Housing Complaints,42.305729999782685,-71.06388000167068
237792,Housing Complaints,42.348580000098494,-71.08976000127866
237793,Housing Complaints,42.3447700000112,-71.0695900012398
237795,Housing Complaints,42.26987000003696,-71.09180000124739
237796,Housing Complaints,42.31721999996549,-71.06178000126063
237797,Housing Complaints,42.308000000042526,-71.10005000161681
237798,Housing Complaints,42.29140999977569,-71.11294000134431
237799,Housing Complaints,42.275520000249024,-71.11949000113191
237800,Housing Complaints,42.306330000407435,-71.06892000102407
237801,Housing Complaints,42.37981000001794,-71.03449000117821
237802,Housing Complaints,42.371689999701616,-71.0397200013423
237803,Housing Complaints,42.28763824720443,-71.05457992266804
237804,Housing Complaints,42.28417000001241,-71.0739500012197
237805,Housing Complaints,42.3473646637109,-71.10109898343806
237808,Housing Complaints,42.30764000000459,-71.06724000127531
237809,Housing Complaints,42.3257600003225,-71.08452000165673
237810,Housing Complaints,42.341329999990634,-71.07979000119882
237811,Housing Complaints,42.35306000004075,-71.07213000121983
237813,Housing Complaints,42.33118999996427,-71.10398000127647
237817,Housing Complaints,42.31505000002335,-71.1014100011878
237819,Housing Complaints,42.347359999964866,-71.0904500012302
237820,Housing Complaints,42.36144000003789,-71.05265000125152
237821,Housing Complaints,42.321299019473905,-71.07890746511646
237822,Housing Complaints,42.35309949120747,-71.08026326581863
237824,Housing Complaints,42.321700000285404,-71.10647000077422
237825,Housing Complaints,42.295059999853976,-71.06714000082056
237826,Housing Complaints,42.34687000000354,-71.15712000123307
237827,Housing Complaints,42.341420000003545,-71.15499000123296
237828,Housing Complaints,42.26438000000358,-71.15338000123144
237829,Housing Complaints,42.33761849607411,-71.151426751328
237830,Housing Complaints,42.36686647897175,-71.03876622983323
237831,Housing Complaints,42.294700000046475,-71.09016000128368
237832,Housing Complaints,42.36700999976894,-71.03846000084592
237834,Housing Complaints,42.287480000212575,-71.05692000092519
237835,Housing Complaints,42.287480000212575,-71.05692000092519
237836,Housing Complaints,42.32170000000409,-71.10647000123257
237837,Housing Complaints,42.377050000343644,-71.0658200011832
237838,Housing Complaints,42.32993999966458,-71.03619000143345
237839,Housing Complaints,42.263409999569454,-71.10223000143037
237841,Housing Complaints,42.36409999961414,-71.05297000147661
237842,Housing Complaints,42.3638200002185,-71.0546800011062
237844,Housing Complaints,42.3473646637109,-71.10109898343806
237846,Housing Complaints,42.33296999993169,-71.03673000107294
237848,Housing Complaints,42.3174199999422,-71.05946000116262
237986,Housing Complaints,42.31987000048096,-71.05805000092788
237987,Housing Complaints,42.31987000048096,-71.05805000092788
237988,Housing Complaints,42.30835999997832,-71.07909000122862
237992,Housing Complaints,42.3597309996384,-71.06648000104788
237993,Housing Complaints,42.36456999970523,-71.03122000160648
237994,Housing Complaints,42.313770000045956,-71.10116000124695
237995,Housing Complaints,42.35138396488712,-71.06002844304517
238002,Housing Complaints,42.34254079513902,-71.07370765519397
238005,Housing Complaints,42.332860000258776,-71.04077000118573
238006,Housing Complaints,42.34429999996714,-71.06916000128588
238007,Housing Complaints,42.28588999998009,-71.09209000122489
238009,Housing Complaints,42.30722427878527,-71.06081077865845
238010,Housing Complaints,42.358001248517525,-71.05424532899818
238011,Housing Complaints,42.35036999987659,-71.08688000161722
238012,Housing Complaints,42.331770000426786,-71.04836000120115
238013,Housing Complaints,42.288030000419596,-71.14203000139932
238014,Housing Complaints,42.3210500000304,-71.07912000119599
238015,Housing Complaints,42.37003000003747,-71.03363000120288
238016,Housing Complaints,42.295309999663736,-71.08534000162712
238017,Housing Complaints,42.35216999996624,-71.16136000120976
238020,Housing Complaints,42.36494211852251,-71.05352392161043
238022,Housing Complaints,42.35085000038075,-71.07870000128722
238023,Housing Complaints,42.35085000038075,-71.07870000128722
238025,Housing Complaints,42.293820000199226,-71.0787600013886
238027,Housing Complaints,42.301039999966385,-71.07115000127399
238029,Housing Complaints,42.366969999762176,-71.0350100009819
238031,Housing Complaints,42.29433848112956,-71.13578913540911
238033,Housing Complaints,42.350302702234394,-71.1338967421778
238034,Housing Complaints,42.350302702234394,-71.1338967421778
238035,Housing Complaints,42.3022199998202,-71.05832000171591
238036,Housing Complaints,42.2940299999963,-71.06821000159405
238037,Housing Complaints,42.26940084619577,-71.10010966163149
238038,Housing Complaints,42.33048000026099,-71.03777000139394
238039,Housing Complaints,42.26940084619577,-71.10010966163149
238040,Housing Complaints,42.35087000004221,-71.0786300012263
238041,Housing Complaints,42.2824799999635,-71.0970000012348
238042,Housing Complaints,42.35896999968335,-71.13236000085905
238045,Housing Complaints,42.31159000000449,-71.07026000123237
238047,Housing Complaints,42.303679999973774,-71.06816000119228
238049,Housing Complaints,42.38725999977369,-71.07638000145323
238050,Housing Complaints,42.388710000028574,-71.0017500010774
238052,Housing Complaints,42.329359999935605,-71.07068000122891
238054,Housing Complaints,42.266000000273905,-71.11260000092518
238055,Housing Complaints,42.37789000003709,-71.03424000127215
238056,Housing Complaints,42.28117000001144,-71.07230000123636
238058,Housing Complaints,42.35983000000453,-71.0634500012333
238059,Housing Complaints,42.301039999966385,-71.07115000127399
238060,Housing Complaints,42.35460499989439,-71.0633410011171
238061,Housing Complaints,42.329359999935605,-71.07068000122891
238063,Housing Complaints,42.354560000003524,-71.1617000012332
238064,Housing Complaints,42.354560000003524,-71.1617000012332
238065,Housing Complaints,42.29530000000645,-71.05845000121116
238067,Housing Complaints,42.27242000028986,-71.09220000134627
238068,Housing Complaints,42.26341000000771,-71.10223000119119
238069,Housing Complaints,42.29767000002243,-71.0777400012673
238070,Housing Complaints,42.36578000000492,-71.03037000123342
238293,Housing Complaints,42.308749999575795,-71.11647000124559
238298,Housing Complaints,42.32324000017184,-71.06021000156029
238309,Housing Complaints,42.35892999962711,-71.0660900009769
238314,Housing Complaints,42.33174128918121,-71.08547141466346
238316,Housing Complaints,42.37480396630377,-71.03451970920565
238369,Housing Complaints,42.349252882590854,-71.13221450454775
238370,Housing Complaints,42.380090000201676,-71.03905000105686
238377,Housing Complaints,42.28959000003679,-71.12156000125646
238383,Housing Complaints,42.32324000017184,-71.06021000156029
238384,Housing Complaints,42.33444000023553,-71.05172000139869
238385,Housing Complaints,42.331880000004894,-71.03160000123276
238386,Housing Complaints,42.36488177672131,-71.03195830229218
238387,Housing Complaints,42.36700999976894,-71.03846000084592
238388,Housing Complaints,42.33391000012956,-71.04398000162244
238389,Housing Complaints,42.34667758609447,-71.07136683731594
238390,Housing Complaints,42.34669000000445,-71.07140000123304
238391,Housing Complaints,42.352100000492065,-71.0839500013604
238392,Housing Complaints,42.28143999969526,-71.11356000118165
238393,Housing Complaints,42.35559999991158,-71.16020000085958
238397,Housing Complaints,42.27185999964893,-71.07794000140801
238398,Housing Complaints,42.27185999964893,-71.07794000140801
238399,Housing Complaints,42.36675999995754,-71.0384000016518
238501,Housing Complaints,42.338319373045614,-71.07069698051895
238504,Housing Complaints,42.33202999980212,-71.03186000141474
238505,Housing Complaints,42.281769999620366,-71.09573000122779
238507,Housing Complaints,42.37480999957815,-71.0370500014908
238510,Housing Complaints,42.29909999986835,-71.1132900013164
238511,Housing Complaints,42.31927000000406,-71.1116100012325
238512,Housing Complaints,42.364880000004895,-71.0319200012334
238514,Housing Complaints,42.322269999968185,-71.08471000119437
238515,Housing Complaints,42.31413000022353,-71.09338000088248
238517,Housing Complaints,42.31476999996056,-71.09467000123213
238524,Housing Complaints,42.36927879345603,-71.04122353173531
238527,Housing Complaints,42.313420000019256,-71.09387000129053
238529,Housing Complaints,42.38040600033467,-71.03763700154995
238531,Housing Complaints,42.382120000216815,-71.03467000149602
238533,Housing Complaints,42.38272999956357,-71.03578000132497
238534,Housing Complaints,42.29204999955889,-71.05284000087019
238535,Housing Complaints,42.36708000034101,-71.05464000113567
238537,Housing Complaints,42.25326000023736,-71.1311300007491
238538,Housing Complaints,42.35847700030667,-71.06555100132742
238541,Housing Complaints,42.336219999571355,-71.02908000096802
238544,Housing Complaints,42.289250000031885,-71.04118000116054
238548,Housing Complaints,42.245890000481594,-71.12066000110056
238550,Housing Complaints,42.354839999985366,-71.13494000121429
238551,Housing Complaints,42.35848000000453,-71.06517000123327
238552,Housing Complaints,42.342899999920526,-71.07008000149524
238650,Housing Complaints,42.30361000000647,-71.05774000096271
238652,Housing Complaints,42.31268000000469,-71.04913000123237
238654,Housing Complaints,42.282889999988704,-71.05952000120381
238656,Housing Complaints,42.28348999999388,-71.07053000126699
238658,Housing Complaints,42.29056000011187,-71.12751000120156
238659,Housing Complaints,42.30912742442646,-71.09062995487533
238661,Housing Complaints,42.2888395494352,-71.07023919660398
238665,Housing Complaints,42.29902000002113,-71.08338000123263
238666,Housing Complaints,42.34512999997798,-71.08108000120399
238668,Housing Complaints,42.294299999854736,-71.16179000127923
238669,Housing Complaints,42.340900000381076,-71.15338000115277
238670,Housing Complaints,42.27550000017521,-71.1276500013434
238671,Housing Complaints,42.32608999998955,-71.08579000127061
238672,Housing Complaints,42.31787999997131,-71.0675700012866
238675,Housing Complaints,42.356419999914614,-71.0691900009384
238678,Housing Complaints,42.31842999997016,-71.05277000119061
238680,Housing Complaints,42.299570000013496,-71.07512000121197
238681,Housing Complaints,42.35838000034347,-71.07042000092551
238682,Housing Complaints,42.27968000002451,-71.08847000127237
238683,Housing Complaints,42.37689999973476,-71.03971000091548
238685,Housing Complaints,42.34861177824133,-71.0744381416243
238686,Housing Complaints,42.34382000009293,-71.07013000112055
238688,Housing Complaints,42.339750000004614,-71.04928000121852
238689,Housing Complaints,42.29677999999207,-71.0911700011913
238690,Housing Complaints,42.330382296907686,-71.08449745923451
238691,Housing Complaints,42.330382296907686,-71.08449745923451
238693,Housing Complaints,42.28881999993755,-71.137840001648
238694,Housing Complaints,42.366347000027716,-71.03579300119476
238695,Housing Complaints,42.28235000000464,-71.0526500012318
238696,Housing Complaints,42.27451000039103,-71.10172000131665
238697,Housing Complaints,42.36049999996924,-71.06858000122583
238699,Housing Complaints,42.32064000000454,-71.06386000123254
238700,Housing Complaints,42.32033999965842,-71.06392000077919
238706,Housing Complaints,42.308769999625774,-71.06967000149884
238707,Housing Complaints,42.2961299999903,-71.06693000122172
238708,Housing Complaints,42.2961299999903,-71.06693000122172
238711,Housing Complaints,42.29704000000431,-71.08625000123209
238713,Housing Complaints,42.33601000000442,-71.07597000123282
238714,Housing Complaints,42.37267000000485,-71.03588000123355
238716,Housing Complaints,42.3473646637109,-71.10109898343806
238719,Housing Complaints,42.32773799980637,-71.08165000152589
238723,Housing Complaints,42.33783000004774,-71.04744000102163
238920,Housing Complaints,42.316650000416594,-71.1072400011918
238922,Housing Complaints,42.29239000002965,-71.07056000120174
238923,Housing Complaints,42.31725999977214,-71.06191000163432
238924,Housing Complaints,42.388697020289456,-71.00556018307202
238926,Housing Complaints,42.28245999997496,-71.14441000140701
238934,Housing Complaints,42.36829000032365,-71.03798000118421
238935,Housing Complaints,42.37369000011105,-71.03887300098134
238936,Housing Complaints,42.288030000419596,-71.14203000139932
238937,Housing Complaints,42.27985000016972,-71.13900000110522
238939,Housing Complaints,42.33533999997913,-71.0834200012199
238940,Housing Complaints,42.26977999999469,-71.09962000120149
238941,Housing Complaints,42.349879999755146,-71.08930000163619
238943,Housing Complaints,42.299009999976725,-71.08597000122185
238945,Housing Complaints,42.33286999985962,-71.04256000095657
238947,Housing Complaints,42.33286999985962,-71.04256000095657
238948,Housing Complaints,42.329082176244896,-71.08368327812019
238949,Housing Complaints,42.329082176244896,-71.08368327812019
238950,Housing Complaints,42.29105999983446,-71.15354000139988
238951,Housing Complaints,42.36488177672131,-71.03195830229218
238952,Housing Complaints,42.32324000017184,-71.06021000156029
238953,Housing Complaints,42.27968000002451,-71.08847000127237
238954,Housing Complaints,42.35808999954678,-71.06945000121712
238956,Housing Complaints,42.34671000024246,-71.07267000118921
238957,Housing Complaints,42.287199999952215,-71.11608000125655
238958,Housing Complaints,42.33549999965332,-71.03225000146352
238959,Housing Complaints,42.35925000000448,-71.0705500012333
238962,Housing Complaints,42.354839999985366,-71.13494000121429
238966,Housing Complaints,42.265260000326215,-71.10870000105932
238968,Housing Complaints,42.29239000002965,-71.07056000120174
238969,Housing Complaints,42.37900999988524,-71.03658000135404
238970,Housing Complaints,42.34638417404686,-71.0727086025198
238971,Housing Complaints,42.27296999961901,-71.14407000096699
238972,Housing Complaints,42.3665200000046,-71.05788000123343
238973,Housing Complaints,42.34125000031505,-71.07039000132673
238974,Housing Complaints,42.32324000017184,-71.06021000156029
238975,Housing Complaints,42.28765999997046,-71.06555000127925
238976,Housing Complaints,42.34318999984667,-71.09503000135817
238978,Housing Complaints,42.32933000038043,-71.09474000145444
238979,Housing Complaints,42.32388000000349,-71.07641000128142
238980,Housing Complaints,42.31625000000467,-71.05239000123245
238983,Housing Complaints,42.324993674211996,-71.10557226203208
238986,Housing Complaints,42.3067799995434,-71.0607900013206
239148,Housing Complaints,42.31663999994415,-71.08855000116156
239149,Housing Complaints,42.313659886491905,-71.07971743042111
239151,Housing Complaints,42.287230000393365,-71.07277000131934
239158,Housing Complaints,42.33301000000492,-71.03266000123277
239163,Housing Complaints,42.302548796545345,-71.05886515366366
239164,Housing Complaints,42.289660000027354,-71.04622000119247
239165,Housing Complaints,42.28422066337425,-71.06703463463148
239166,Housing Complaints,42.332359999749976,-71.0392200016745
239167,Housing Complaints,42.33674999973106,-71.02752000098795
239168,Housing Complaints,42.375450000316704,-71.0346300013877
239169,Housing Complaints,42.339140000000135,-71.07917000128836
239170,Housing Complaints,42.363934603636224,-71.0564987501305
239172,Housing Complaints,42.27131999994689,-71.07233000082245
239173,Housing Complaints,42.35100000012568,-71.05713000167465
239174,Housing Complaints,42.345910000167066,-71.08837000102973
239176,Housing Complaints,42.24903999994604,-71.11973000143368
239177,Housing Complaints,42.38366000015133,-71.06921000089193
239179,Housing Complaints,42.27567196621408,-71.09769596286459
239182,Housing Complaints,42.3453699995592,-71.14056000106797
239187,Housing Complaints,42.27683999999756,-71.12468000118737
239191,Housing Complaints,42.28484999997369,-71.0844000012609
239192,Housing Complaints,42.30962000012338,-71.0870900013291
239195,Housing Complaints,42.349216999978935,-71.15231500126305
239201,Housing Complaints,42.25107999954107,-71.13182000106725
239205,Housing Complaints,42.312049999996965,-71.06772000120249
239207,Housing Complaints,42.34915499962015,-71.15847200124044
239209,Housing Complaints,42.3421100000045,-71.06846000123296
239211,Housing Complaints,42.2775199997419,-71.15481000145589
239212,Housing Complaints,42.36534999970055,-71.05320000123541
239214,Housing Complaints,42.30797896934296,-71.0777944557398
239215,Housing Complaints,42.34895999955727,-71.15437000096018
239217,Housing Complaints,42.28440000037399,-71.0580200013479
239418,Housing Complaints,42.36829000032365,-71.03798000118421
239430,Housing Complaints,42.29033000032639,-71.1593900012148
239431,Housing Complaints,42.25950000010402,-71.11438000123431
239433,Housing Complaints,42.36456999970523,-71.03122000160648
239436,Housing Complaints,42.337250000279724,-71.03361000117083
239472,Housing Complaints,42.28185686205883,-71.09557945817583
239474,Housing Complaints,42.288439999991056,-71.13150000123767
239476,Housing Complaints,42.378519999766496,-71.06243000137542
239478,Housing Complaints,42.31395518932572,-71.09297619330748
239480,Housing Complaints,42.315129999986894,-71.08656000128019
239522,Housing Complaints,42.337250000279724,-71.03361000117083
239525,Housing Complaints,42.337250000279724,-71.03361000117083
239526,Housing Complaints,42.303659999691746,-71.08464000083848
239527,Housing Complaints,42.28172999961881,-71.0604800014295
239528,Housing Complaints,42.304910000006366,-71.07268000122535
239529,Housing Complaints,42.318640000375744,-71.06598000130218
239531,Housing Complaints,42.31922999975033,-71.06583000158766
239539,Housing Complaints,42.335599999786695,-71.04848000131976
239540,Housing Complaints,42.37582000032392,-71.03257000087203
239542,Housing Complaints,42.26341000000771,-71.10223000119119
239551,Housing Complaints,42.2984899996915,-71.06631000123595
239560,Housing Complaints,42.385069999968316,-71.01230000129081
239562,Housing Complaints,42.315349999817855,-71.11092000086963
239563,Housing Complaints,42.315349999817855,-71.11092000086963
239564,Housing Complaints,42.31429999997262,-71.0900600012427
239565,Housing Complaints,42.28541999999911,-71.0823800012273
239566,Housing Complaints,42.288630918345525,-71.1339513182617
239567,Housing Complaints,42.288630918345525,-71.1339513182617
239568,Housing Complaints,42.34930200006079,-71.09472900096523
239569,Housing Complaints,42.26319999997345,-71.10782000121374
239571,Housing Complaints,42.247806455880344,-71.12778026177176
239573,Housing Complaints,42.2919599999679,-71.05355000119611
239574,Housing Complaints,42.37841999965315,-71.03806000127558
239575,Housing Complaints,42.358483999744855,-71.13559200137705
239576,Housing Complaints,42.31239000003986,-71.08272000131245
239577,Housing Complaints,42.32302000003241,-71.0774600012743
239578,Housing Complaints,42.3002399999791,-71.07797000127903
239582,Housing Complaints,42.2564899998168,-71.15613000119279
239583,Housing Complaints,42.263390000403646,-71.15806000111651
239584,Housing Complaints,42.259070000003625,-71.14912000123135
239585,Housing Complaints,42.3220658603741,-71.08287366361569
239643,Housing Complaints,42.286000000334774,-71.08727000160205
239646,Housing Complaints,42.38105207017297,-71.03015486153967
239647,Housing Complaints,42.34693000049285,-71.07243000093099
239653,Housing Complaints,42.35867100029896,-71.06972700132637
239655,Housing Complaints,42.32189000003101,-71.07265000124251
239657,Housing Complaints,42.36920000001,-71.03341000097812
239658,Housing Complaints,42.29602999952961,-71.07911000129559
239660,Housing Complaints,42.302910000008566,-71.07512000118152
239661,Housing Complaints,42.25107999954107,-71.13182000106725
239662,Housing Complaints,42.313609999628454,-71.09772000123361
239663,Housing Complaints,42.31001000008828,-71.08509000084129
239664,Housing Complaints,42.27163093869574,-71.07285681928471
239666,Housing Complaints,42.322727000036544,-71.07938000118659
239667,Housing Complaints,42.34980000000383,-71.13299000123313
239668,Housing Complaints,42.32718000015751,-71.09006000161223
239670,Housing Complaints,42.31118999962217,-71.10918000154244
239835,Housing Complaints,42.33452199290382,-71.07529239433885
239836,Housing Complaints,42.27330618831501,-71.16502692388153
239840,Housing Complaints,42.31795808179858,-71.0604944194347
239843,Housing Complaints,42.383610000005206,-71.00153000123377
239845,Housing Complaints,42.31908999953697,-71.07512000091843
239848,Housing Complaints,42.28868000000243,-71.11547000119944
239849,Housing Complaints,42.35360000038242,-71.07836000092362
239850,Housing Complaints,42.36423999997747,-71.05716000120029
239851,Housing Complaints,42.31944000037929,-71.05575000095742
239852,Housing Complaints,42.296959999965466,-71.0875900012787
239853,Housing Complaints,42.34527999994197,-71.10477000161299
239854,Housing Complaints,42.375170000010115,-71.05898000125462
239855,Housing Complaints,42.38489000019467,-71.00473000084445
239856,Housing Complaints,42.287624999737545,-71.08002500122828
239857,Housing Complaints,42.29835000000442,-71.07597000123211
239859,Housing Complaints,42.33632000002928,-71.07474000124563
239860,Housing Complaints,42.3514799997859,-71.14630000132551
239861,Housing Complaints,42.37958000005343,-71.06993000086577
239862,Housing Complaints,42.34355000024993,-71.06905000166405
239863,Housing Complaints,42.26963000002881,-71.0993700012387
239865,Housing Complaints,42.28348999999388,-71.07053000126699
239867,Housing Complaints,42.32901000000985,-71.08842000125289
239868,Housing Complaints,42.33478399996586,-71.02607700100498
239869,Housing Complaints,42.316183000473686,-71.05323500104996
239870,Housing Complaints,42.28348999999388,-71.07053000126699
239871,Housing Complaints,42.34031000012651,-71.05282000085597
239872,Housing Complaints,42.321700000285404,-71.10647000077422
239874,Housing Complaints,42.33725999984311,-71.14926000105167
239880,Housing Complaints,42.28250000004178,-71.06065000112885
239881,Housing Complaints,42.309956477491546,-71.07547868965952
239882,Housing Complaints,42.26973000040164,-71.09098000080607
239885,Housing Complaints,42.289660000027354,-71.04622000119247
239886,Housing Complaints,42.33863000006267,-71.15623000124974
239887,Housing Complaints,42.26535000003898,-71.09828000124566
239888,Housing Complaints,42.316249999971596,-71.05239000076071
239889,Housing Complaints,42.25835999997878,-71.11871000121363
239890,Housing Complaints,42.37026000033281,-71.03274000147314
239892,Housing Complaints,42.262180000037,-71.11706000122085
239894,Housing Complaints,42.34923999992775,-71.06705000113783
239895,Housing Complaints,42.34923999992775,-71.06705000113783
239896,Housing Complaints,42.29534000001336,-71.06183000122941
239897,Housing Complaints,42.31001000008828,-71.08509000084129
239898,Housing Complaints,42.31001000008828,-71.08509000084129
239900,Housing Complaints,42.34146644958153,-71.07064708916195
239901,Housing Complaints,42.34693999999696,-71.16686000113624
239904,Housing Complaints,42.34527999994197,-71.10477000161299
239905,Housing Complaints,42.31696000028303,-71.07761000144654
239906,Housing Complaints,42.3432499998836,-71.07222000120802
239907,Housing Complaints,42.31795808179858,-71.0604944194347
239909,Housing Complaints,42.3432499998836,-71.07222000120802
240026,Housing Complaints,42.312049999996965,-71.06772000120249
240037,Housing Complaints,42.28558999997445,-71.09219000118745
240038,Housing Complaints,42.32751000007279,-71.10209000124145
240039,Housing Complaints,42.32220000003825,-71.10847000127734
240040,Housing Complaints,42.32220000003825,-71.10847000127734
240041,Housing Complaints,42.34060999997406,-71.14410000127242
240042,Housing Complaints,42.34025000011445,-71.09139000088446
240043,Housing Complaints,42.379959999984735,-71.06369000121926
240044,Housing Complaints,42.374830999646,-71.05239900122366
240045,Housing Complaints,42.32220000003825,-71.10847000127734
240046,Housing Complaints,42.27933999999368,-71.11460000148098
240047,Housing Complaints,42.375880000355814,-71.03239000153475
240049,Housing Complaints,42.375880000355814,-71.03239000153475
240050,Housing Complaints,42.375880000355814,-71.03239000153475
240051,Housing Complaints,42.381819999839614,-71.0687300013292
240052,Housing Complaints,42.381819999839614,-71.0687300013292
240053,Housing Complaints,42.25539593913399,-71.11220703925757
240055,Housing Complaints,42.32608999998955,-71.08579000127061
240056,Housing Complaints,42.31773000000453,-71.06445000123247
240058,Housing Complaints,42.37710800033282,-71.03460400115975
240059,Housing Complaints,42.34546999974033,-71.08609000114454
240061,Housing Complaints,42.365189000407575,-71.05684200103582
240062,Housing Complaints,42.31074999998318,-71.08877000123749
240063,Housing Complaints,42.3362671965785,-71.0356702691533
240064,Housing Complaints,42.29041470034265,-71.06974823350035
240065,Housing Complaints,42.312940000004026,-71.11362000123239
240066,Housing Complaints,42.303439999984285,-71.06092000122496
240067,Housing Complaints,42.34876000028865,-71.16134000126941
240068,Housing Complaints,42.30914000048638,-71.11093000136323
240070,Housing Complaints,42.35770822851153,-71.05303841783812
240072,Housing Complaints,42.338230000004465,-71.07310000123289
240074,Housing Complaints,42.338230000004465,-71.07310000123289
240078,Housing Complaints,42.27419999965834,-71.06440000133846
240079,Housing Complaints,42.27968000002451,-71.08847000127237
240080,Housing Complaints,42.27968000002451,-71.08847000127237
240081,Housing Complaints,42.34864000017903,-71.1316800010008
240082,Housing Complaints,42.347029999634145,-71.15527000112039
240083,Housing Complaints,42.339140000000135,-71.07917000128836
240084,Housing Complaints,42.3432499998836,-71.07222000120802
240087,Housing Complaints,42.30277748820715,-71.16512594555533
240255,Housing Complaints,42.3362671965785,-71.0356702691533
240256,Housing Complaints,42.26327000026822,-71.11447000087881
