code,latitude,longitude
1001.3.2,42.35009000046789,-71.08810000115547
1001.3.2,42.34341200020504,-71.09553600123901
1001.3.2,42.35011000048505,-71.08801000155557
105.1,42.297374000367,-71.07834200097425
1001.3.2,42.37925000010572,-71.03245000163201
105.1,42.306219999849446,-71.08600000142859
1001.3.2,42.35012999956091,-71.08793000147013
3-2,42.33809377129512,-71.04524111111016
1001.3.2,42.34224999967754,-71.09841000154975
105.1,42.37457999979094,-71.03780000098601
1001.3.2,42.35016999965319,-71.0877700012522
1001.3.2,42.35020000011165,-71.08768000160673
1001.3.2,42.350260000201295,-71.0875200013551
1001.3.2,42.350280000166144,-71.08744000127226
1001.3.2,42.35030999977933,-71.08734000124974
116,42.36992997653159,-71.03461643091386
102.8,42.3325599999628,-71.05200300094214
105.1,42.38992999961728,-71.00228000131652
116,42.28535999960451,-71.09219000082652
105.1,42.338055530199405,-71.04519469056866
105.1,42.33809377129512,-71.04524111111016
3-2,42.338055530199405,-71.04519469056866
3307.1,42.33167999986606,-71.03103000095118
116,42.35504999972948,-71.12754000167787
105.1,42.30508999988504,-71.06819000153862
116,42.3231939998927,-71.10928300099066
CRM410.550 C,42.34824800004682,-71.15801900096861
CRM410.550 C,42.34652000041522,-71.15248000108761
CRM410.550 C,42.35109000000346,-71.16504000123315
1001.3.2,42.341819999653445,-71.0995300009831
105.1,42.28604099956113,-71.04832100118222
CRM410.550 C,42.3518299997315,-71.07672000092508
CRM410.550 C,42.30750000037107,-71.07541000164478
CRM410.550 C,42.27597000028791,-71.07795000095784
CRM410.550 D,42.377870000371445,-71.03131000122086
116,42.28012999959533,-71.13522000139893
116,42.28012999959533,-71.13522000139893
102.8,42.32504630591632,-71.10542821486901
105.1,42.28128000046952,-71.07774000109629
1001.3.2,42.31308000042239,-71.08818000121684
1001.3.2,42.35006950049867,-71.06547473719417
CRM410.550 D,42.264079999895145,-71.15370000159291
105.1,42.28100000012516,-71.08936000167334
116,42.264360000158966,-71.16010000159173
105.1,42.34388999968661,-71.07522000102502
CRM410.550 C,42.28096000003247,-71.07335000115978
CRM410.550 C,42.37794717931111,-71.02962626520672
105.1,42.25043999976209,-71.13194000122371
105.1,42.31514999961377,-71.08199000102466
116,42.31450000019399,-71.07475000091728
3310.2,42.37496000022325,-71.03491000085974
116,42.33688186685794,-71.0720048429599
105.1,42.29807999965914,-71.0827600013596
102.8,42.360961566814815,-71.05494680451477
1001.3.2,42.34255000001532,-71.06919000094183
1001.3.2,42.342509999923294,-71.06925000097216
1001.3.2,42.34443999992451,-71.08168000104844
5103.1,42.34443999992451,-71.08168000104844
1001.3.2,42.37374800010779,-71.03888300136298
CRM410.550 C,42.35143000014173,-71.12693000148813
1001.3.2,42.36967999966972,-71.03866000103197
CRM410.550 C,42.278889999974346,-71.07115000132154
3310.2,42.34146999971855,-71.15104000124295
1001.3.2,42.37935000023808,-71.03949000154938
116,42.27798000028815,-71.11960000078831
CRM410.550 D,42.302400019286985,-71.11411759610996
1001.3.2,42.37754199964869,-71.03899400111574
1001.3.2,42.361019999759215,-71.06319000136011
1001.3.2,42.30318000003155,-71.0774400008277
CRM410.550 C,42.3329289998532,-71.1110640012641
105.1,42.34166999987138,-71.05190000159428
116,42.28444999995226,-71.09674000099906
105.1,42.28638081086682,-71.09013944306497
116,42.27357245550758,-71.12490121995688
CRM410.550 C,42.3371500001815,-71.03933000130851
CRM410.550 C,42.29372999963688,-71.05524000083398
105.1,42.28734000005154,-71.0824200010089
105.1,42.3005300001572,-71.0747600013484
CRM410.550 C,42.3340799998412,-71.10288000164343
CRM410.550 C,42.3421699995997,-71.09682000106149
CRM410.550 C,42.28965000041847,-71.12173000098187
105.1,42.35006950049867,-71.06547473719417
3310.2,42.35004389737907,-71.06546316303412
CRM410.550 C,42.35809000003978,-71.13278000117556
105.1,42.2738400001,-71.12637000084597
CRM410.550 C,42.36009000006711,-71.13073000125397
105.1,42.290390000347394,-71.06731000144093
116,42.31079999961312,-71.09929000166586
1001.3.2,42.37697999980502,-71.03939000138847
1001.3.2,42.36578099981244,-71.02927300086849
1001.3.2,42.37691000018111,-71.03895000093877
105.1,42.34958999982728,-71.0883800014195
1029.1,42.34958999982728,-71.0883800014195
CRM410.550 C,42.29320000042095,-71.09006000161563
1001.3.2,42.34958999982728,-71.0883800014195
110.7,42.35130299968345,-71.06094600126958
1001.3.2,42.370730000398815,-71.03915000112609
1001.3.2,42.37408999965727,-71.03924000173399
CRM410.550 C,42.34242000029968,-71.09657000124774
CRM410.550 C,42.36417000013539,-71.02998000109085
1001.3.2,42.36961000000884,-71.04045000082299
1001.3.2,42.363940000385234,-71.05169000092532
CRM410.550 D,42.35063999965936,-71.12596000075828
CRM410.550 C,42.35072900021061,-71.07608800141928
116,42.36288278030338,-71.05977953353108
1001.3.2,42.36802999999341,-71.05649000095796
1001.3.2,42.35752287183298,-71.05846429315018
1001.3.2,42.3590200001495,-71.05794000128246
CRM410.550 C,42.34453000043517,-71.08017000167042
102.8,42.27056000001888,-71.09832000098304
CRM410.550 C,42.351809932820494,-71.17166519017333
116,42.313507878485225,-71.11382127948204
CRM410.550 C,42.38041000000484,-71.0359400012337
CRM410.550 C,42.34629914613885,-71.07432814190263
1001.3.2,42.36437399967304,-71.06154600104722
1001.3.2,42.36782000027479,-71.0565300010209
1001.3.2,42.37894169612015,-71.03259723165513
1001.3.2,42.35032999981129,-71.08714000101975
1001.3.2,42.37869999995805,-71.0332300015863
1001.3.2,42.37865999993495,-71.03343000097473
1001.3.2,42.37800000008184,-71.03514000158708
116,42.2867400002886,-71.07272000083425
1001.3.2,42.35038000029012,-71.08707000139478
1001.3.2,42.36450999964787,-71.06171000149845
CRM410.550 C,42.38042000007269,-71.03567000081162
CRM410.550 C,42.34371000044489,-71.06994000125904
CRM410.550 C,42.38122000014122,-71.02895000125407
CRM410.550 C,42.28318000003518,-71.06475000121264
CRM410.550 C,42.342220000004446,-71.07287000123296
CRM410.550 C,42.340990000004346,-71.08164000123293
1001.3.2,42.36977000018737,-71.0403100015154
CRM410.550 C,42.34219277901695,-71.0829949351529
CRM410.550 C,42.342209999605416,-71.08306000089902
116,42.30937000026768,-71.04738000094446
116,42.32169968696075,-71.05665378702996
1001.3.2,42.37375000018556,-71.03584000143536
116,42.27872000019882,-71.09371000166317
1001.3.2,42.36965999965446,-71.04040000117435
116,42.32059000032738,-71.07896000164217
107.4,42.30986999993949,-71.12369000140497
CRM410.550 C,42.26075000014223,-71.14961000094512
1001.3.2,42.37605000007,-71.0331900015317
1001.3.2,42.27562999993119,-71.10740000141347
1001.3.2,42.375820000296,-71.0338700014916
1001.3.2,42.37568000013848,-71.03362000160125
R310.2.3,42.34148000017441,-71.07816000165974
1001.3.2,42.37609999967513,-71.0331300015353
CRM410.550 C,42.3572100000036,-71.15260000123327
CRM410.550 C,42.352509999524926,-71.0774900012659
R310.2.3,42.34140000000705,-71.07808000153352
1001.3.2,42.37611000013333,-71.0335100010479
1001.3.2,42.37582999980786,-71.03343000092062
CRM410.550 C,42.352540000073446,-71.07741000124771
105.1,42.27899999960975,-71.09464000138716
1001.3.2,42.36653300029443,-71.05541100160706
1001.3.2,42.37592999994211,-71.03330000126273
1001.3.2,42.37588999994596,-71.03338000131774
1001.3.2,42.37572000013454,-71.03400000120183
1001.3.2,42.37572000013454,-71.03400000120183
1001.3.2,42.37572000013454,-71.03400000120183
1001.3.2,42.37572000013454,-71.03400000120183
1001.3.2,42.37572000013454,-71.03400000120183
1001.3.2,42.37572000013454,-71.03400000120183
3307.1,42.31523120523427,-71.07711866820122
CRM410.550 C,42.352899999534976,-71.07765000150388
CRM410.550 D,42.33848000000359,-71.1509400012329
105.1,42.369232999764,-71.03229800093435
102.8,42.33036000011558,-71.10333000084226
111.1,42.332000000176,-71.04352000111435
105.1,42.33737999995704,-71.0490100014821
116,42.33104999957608,-71.08461000128261
CRM410.550 C,42.34494000049258,-71.0899100009598
1001.3.2,42.37607000010593,-71.03358000152372
1001.3.2,42.37601999959204,-71.03363000123865
1001.3.2,42.37599000002332,-71.03325000169431
105.1,42.30988000040219,-71.0906900009856
116.1,42.31752600031572,-71.09014800114268
116,42.31169000014543,-71.08736000120102
102.8,42.30878000001692,-71.08655000170013
116.1,42.32656999994126,-71.08230000089063
105.1,42.31848999979272,-71.07882000142047
105.1,42.376359999986576,-71.03654000131915
105.1,42.310444732748216,-71.11518034003608
CRM410.550 C,42.29353999992998,-71.08266000125253
CRM410.550 C,42.33905000000362,-71.1513300012329
CRM410.550 D,42.3500100003556,-71.08989000094205
CRM410.550 C,42.37556000001592,-71.03289000126777
CRM410.550 C,42.37557099960045,-71.03670800101274
CRM410.550 C,42.37123638447016,-71.03686322209465
CRM410.550 C,42.3511990003242,-71.16502100092087
102.8,42.35227205674751,-71.06101762380855
102.8,42.32717420113519,-71.0534926337886
104.6,42.2625700004352,-71.11961000121325
105.1,42.28662000015712,-71.07223000161598
105.1,42.2821799996804,-71.05900000150079
116,42.31051460385996,-71.08157586742493
CRM410.550 C,42.31051460385996,-71.08157586742493
CRM410.550 C,42.36417000016763,-71.05772000102259
CRM410.550 D,42.36542999974217,-71.05702000108603
CRM410.550 C,42.36543299988926,-71.05695400159682
116,42.32059000032738,-71.07896000164217
105.1,42.302930000142005,-71.06834000135254
104.6,42.25476999972749,-71.13026000119318
1001.3.2,42.24428078220649,-71.13346938595801
102.8,42.29470000031836,-71.08602000147792
1006.3,42.38474937890102,-71.07161702972499
1006.3,42.33422999961552,-71.03315000159385
116,42.28639999989717,-71.13858000152614
105.1,42.30406999962276,-71.07484000139931
110.26,42.26161999979229,-71.11198000115452
3310.2,42.33171000033119,-71.03968000123905
1001.3.2,42.343189999823736,-71.06849000103404
1001.3.2,42.36587999988163,-71.05160000129104
1001.3.2,42.35191684713784,-71.0598988690164
105.1,42.27289000039341,-71.16263000129898
116,42.27985000016973,-71.13900000110522
116,42.31051460385996,-71.08157586742493
105.1,42.28040000035119,-71.09094000171272
1001.3.2,42.35779000014622,-71.06269200086633
CRM410.550 C,42.36591323079322,-71.05315793692915
CRM410.550 D,42.36552999986337,-71.05695000147264
1001.3.2,42.37379999982105,-71.03889000077406
105.1,42.3897399998024,-71.0069000011215
102.8,42.35200799980986,-71.0614800016823
CRM410.550 C,42.33905000000362,-71.1513300012329
105.1,42.34400999982462,-71.07105000121129
105.1,42.2622599995854,-71.12258000142697
105.1,42.33756168771829,-71.04203002464352
1001.3.2,42.3800199996472,-71.03903000095144
105.1,42.30796000003104,-71.07703000169074
1001.3.2,42.36618000018706,-71.05216000096942
1001.3.2,42.36616999974376,-71.05230000119444
1001.3.2,42.36641000000093,-71.05223000148362
1001.3.2,42.37994000041486,-71.03903000102821
1001.3.2,42.36638354940229,-71.05257913048908
1001.3.2,42.37631999991814,-71.03935000133536
1001.3.2,42.3661761813207,-71.05245451967154
1006.1,42.314389999610405,-71.08819000082087
1001.3.2,42.34568000041988,-71.07334000154044
1001.3.2,42.34566000032605,-71.07340000164773
CRM410.550 C,42.35984699964168,-71.13606900094373
102.8,42.278258364592766,-71.093805154541
Article 4 Section 4-3,42.278258364592766,-71.093805154541
105.1,42.30406999962276,-71.07484000139931
102.8,42.31160338406177,-71.0765993426525
105.1,42.30321764910026,-71.08120585591506
116,42.30534352662213,-71.07810204000572
116,42.29816771718683,-71.08616557857428
102.8,42.28153999982596,-71.08975000161468
CRM410.550 D,42.31316158916894,-71.05665815657565
1001.3.2,42.36167000003831,-71.06423000159683
1001.3.2,42.27851000047678,-71.1307400008471
1001.3.2,42.277069999735815,-71.13414000108129
102.8,42.350389999838114,-71.08871000138757
1001.3.2,42.25982000046823,-71.11381000096027
CRM410.550 D,42.26707999969419,-71.10515000113605
CRM410.550 C,42.34590399995359,-71.09452300132635
105.1,42.3587529995368,-71.13221700143765
CRM410.550 C,42.37251000000484,-71.03543000123355
CRM410.550 D,42.37131000010171,-71.03687000124546
3306.1,42.26225000005024,-71.10033000103438
1006.1,42.26225000005024,-71.10033000103438
CRM410.550 C,42.354434158515055,-71.05789501940951
116,42.262319999707344,-71.10086000122651
116,42.262319999707344,-71.10086000122651
105.1,42.3514999998003,-71.08508000136375
102.8,42.35226199986434,-71.07171200113893
CRM410.550 C,42.2693499999846,-71.17280000154993
CRM410.550 D,42.349710000022405,-71.08457000119033
CRM410.550 D,42.31678000000434,-71.08214000123246
CRM410.550 D,42.252677639904576,-71.12149437941943
CRM410.550 C,42.34206300005487,-71.097011000976
CRM410.550 C,42.37334000000456,-71.06196000123357
CRM410.550 C,42.27999499964631,-71.11867200115273
CRM410.550 C,42.282492999649484,-71.05471700101775
116,42.322488999787474,-71.10859600161957
116,42.26383999959473,-71.11977000144209
1001.3.2,42.248970000310095,-71.13198000124838
1001.3.2,42.2707299997423,-71.118830001294
1001.3.2,42.25722999975411,-71.12269000113132
116,42.28352999980032,-71.07102000159094
3307.1,42.37535100027738,-71.05868600143032
110.1,42.37535100027738,-71.05868600143032
105.1,42.28845999953101,-71.08695000116086
1001.3.2,42.275939999812095,-71.12610000094288
1001.3.2,42.25523999980869,-71.12082000131262
1001.3.2,42.255299999831,-71.12089000089959
105.1,42.29140999975815,-71.13825000168622
1001.3.2,42.36413000011186,-71.05595000122197
1001.3.2,42.3647899999482,-71.05310000117774
1001.3.2,42.364054019880456,-71.0557336194094
105.1,42.3318689995856,-71.06753100092507
1001.3.2,42.35368000039964,-71.07801000095841
116,42.34650000044617,-71.15063000124482
1016.2,42.339489040633865,-71.0917694249508
1001.3.2,42.259429999537566,-71.11997000163132
1001.3.2,42.26069000005479,-71.13218000153182
1001.3.2,42.25155177673398,-71.12893703828348
1001.3.2,42.3651019999934,-71.0559410007919
1001.3.2,42.3649956932185,-71.05566814695652
1001.3.2,42.36498900009699,-71.05605600160064
105.1,42.28245999995044,-71.07391000089525
105.1,42.279173000390095,-71.06917400101771
1001.3.2,42.27839013968537,-71.11746252479419
116,42.35890999956815,-71.13692000148971
110.7,42.360164816992274,-71.04951266249563
105.1,42.366222000320654,-71.05641500109876
1001.3.2,42.26724534625188,-71.09430478683288
1001.3.2,42.3666399997829,-71.05568000138366
1001.3.2,42.36044900044487,-71.06495600091706
1001.3.2,42.26459999959596,-71.1209300008878
116,42.38194999956755,-71.01951000135334
1001.3.2,42.36171213363632,-71.06717774022721
116,42.38191999998887,-71.01961000157047
248CMR 3.05b,42.25484000020487,-71.11357000163046
1001.3.2,42.36185999982612,-71.06775000108173
1001.3.2,42.35967099961415,-71.06305100116644
1001.3.2,42.36206999954546,-71.06728000097591
1001.3.2,42.3632961320705,-71.06993518780564
1001.3.2,42.25642999979238,-71.12247000083978
116,42.3320200002573,-71.04331000137117
102.8,42.34534000001238,-71.16335000126996
116,42.331980000150686,-71.04341000139524
1001.3.2,42.36505481468238,-71.06140977307851
102.8,42.26684999988171,-71.10159700093092
102.8,42.36444210667571,-71.0639261966157
105.1,42.2860600004365,-71.0916100010604
1001.3.2,42.35818000016151,-71.05438000075802
116,42.354109999589845,-71.14936000110495
116,42.28338200020378,-71.05222900147942
116,42.3690999999014,-71.03687000126135
104.6,42.35165000042416,-71.1365400010602
110.3.6,42.26161999979229,-71.11198000115452
105.1,42.26161999979229,-71.11198000115452
105.1,42.32574138674915,-71.08154367447746
116,42.369131000453216,-71.03693700160755
CRM410.550 C,42.350940000064064,-71.15314000095991
116,42.28341976390956,-71.06516220064451
CRM410.550 C,42.36125000000379,-71.13300000123333
116,42.31971000025717,-71.07896000158952
105.1,42.305259999654936,-71.0710000016035
CRM410.550 C,42.27704000000344,-71.16756000123169
CRM410.550 C,42.3613800000037,-71.14316000123333
CRM410.550 D,42.31454999983518,-71.10189000095701
116,42.36911000036778,-71.03704000095902
116,42.36903000022359,-71.03704000095283
116,42.36899000022598,-71.03708000101776
105.1,42.35412999963545,-71.13302000155525
107.4,42.24944999992902,-71.11477000121874
102.8,42.2964700000874,-71.08595000097806
105.1,42.29329999964937,-71.07958000139428
116,42.28020999963038,-71.07662000163522
111.1,42.32205999975616,-71.0783700014071
116,42.3205199997833,-71.09037000145777
102.8,42.36168838843296,-71.05654897725182
1001.3.2,42.36391872914021,-71.0522620632119
102.8,42.27103999963735,-71.09131000165604
4-3,42.25527999985599,-71.13272000125852
105.1,42.274439999907614,-71.13124000136439
102.8,42.26161999979229,-71.11198000115452
116.1,42.33741056795957,-71.06841277352468
105.1,42.31062000031222,-71.06330000096229
102.8,42.34944400029472,-71.0844980014901
107.4,42.37491599994279,-71.06126300151944
1028.5,42.28020999963038,-71.07662000163522
104.6,42.30090000012107,-71.08173000162168
104.6,42.30810000016878,-71.07732000153828
105.1,42.299119999892255,-71.07713000086474
5103.1,42.35935000012135,-71.06916000137653
105.1,42.29667999987316,-71.07960000146252
116.2,42.297729999662245,-71.08562000106174
116,42.34304999962264,-71.13918000132034
116,42.2963960057073,-71.08469374570527
107.4,42.39162000017973,-71.00867000087298
105.1,42.28081000034715,-71.07750000087385
105.1,42.28896000014743,-71.05729000099353
105.1,42.278258364592766,-71.093805154541
4-3,42.278258364592766,-71.093805154541
102.8,42.278258364592766,-71.093805154541
105.1,42.283770000138446,-71.0973900013545
104.6,42.25043999976209,-71.13194000122371
116.1,42.27127999989848,-71.10660000143169
102.8,42.35371400018232,-71.05542300122553
105.1,42.37055999970177,-71.04019000145237
116,42.26906999970547,-71.09668000099337
102.8,42.38010800005873,-71.0306710014928
104.6,42.3769999998672,-71.03285000116699
116,42.38409999977603,-71.01511000092808
3307.1,42.3761399997773,-71.03179000093947
CRM410.550 D,42.33057000000432,-71.08376000123273
116,42.35805999998831,-71.12678000079582
116.1,42.27196700007027,-71.11937800133921
116,42.321800000352944,-71.06641000131319
110.7,42.3072893043022,-71.0845348878933
116,42.32258000039257,-71.08699000129081
110.1,42.32574138674915,-71.08154367447746
105.1,42.32088524969279,-71.07419576300074
105.1,42.32560984192484,-71.06847149838485
705.2,42.3674199998179,-71.03594000159866
804.3.3,42.3674199998179,-71.03594000159866
102.8,42.27616999962863,-71.07833000135706
105.1,42.24961999972177,-71.144470001497
116,42.314389999610405,-71.08819000082087
105.1,42.28313999985208,-71.07194000090784
105.1,42.38066999992333,-71.022300001385
105.1,42.35161344808795,-71.0678182401377
Article 4 Section 4-3,42.2711700002144,-71.08522000144553
105.1,42.30343000000444,-71.07470000123222
CRM410.550 D,42.31442000013016,-71.06628000166013
CRM410.550 C,42.31464000033528,-71.06624000156609
1001.3.2,42.271162999896106,-71.07687800100238
102.8,42.30329510951777,-71.07877950819682
4-3,42.29428113908134,-71.08528394769185
116,42.29638000040101,-71.06154000083599
116,42.32242000017055,-71.08529000110279
105.1,42.35978500037329,-71.13568400121922
CRM410.550 C,42.3143699996033,-71.06642000096065
CRM410.550 C,42.31456000026988,-71.06656000112662
104.6,42.28586000025502,-71.15652000119951
CRM410.550 C,42.31454000030016,-71.06668000117583
107.4,42.30750000037107,-71.07541000164478
1001.3.2,42.36400437330811,-71.05550697653109
CRM410.550 C,42.31918000013038,-71.10771000127238
105.1,42.27716999982167,-71.118090001344
105.1,42.38290999975717,-71.03909000101038
105.1,42.25218344194021,-71.11387716301705
105.1,42.28040000035119,-71.09094000171272
105.1,42.286489999566605,-71.13470000165525
1006.3.1,42.35939500039893,-71.06701900157435
105.1,42.35844000046639,-71.06706000164176
105.1,42.353150000276415,-71.0767300013123
116,42.35203496050083,-71.08096858496528
105.1,42.3514999998003,-71.08508000136375
105.1,42.367000000214425,-71.03508000149773
105.1,42.38351000044312,-70.99852000154984
116,42.322490296968304,-71.073988002743
116,42.30707999995846,-71.08642000100383
116,42.3179399996244,-71.09029000142797
105.1,42.35071000023191,-71.08589000095087
102.8,42.36098535146565,-71.06648117190919
102.8,42.319682999882666,-71.07889500136467
102.8,42.35465000021309,-71.07295000156202
R319.1,42.37681000009094,-71.03745000106049
105.1,42.360069999987104,-71.0705700015745
1010.1.9.3,42.37681000009094,-71.03745000106049
116,42.338022139195786,-71.0287053404454
116,42.32648862034476,-71.05292045611976
1010.1.9.3,42.30828000035301,-71.06782000160187
105.1,42.28814000004999,-71.0738140009133
107.4,42.28844999998127,-71.07348000079845
102.8,42.31349000043127,-71.07840000098099
116,42.28830000030647,-71.07388000124911
116,42.32171385617372,-71.0829796155949
116,42.3770300003308,-71.03940000098052
CRM410.550 C,42.31896775672924,-71.07802902719085
CMR410.500,42.37956000003158,-71.06041000121992
CRM410.550 D,42.37956000003158,-71.06041000121992
CMR410.500,42.37956000003158,-71.06041000121992
CMR410.550 B,42.37956000003158,-71.06041000121992
CMR410.550 B,42.37956000003158,-71.06041000121992
CRM410.550 D,42.37956000003158,-71.06041000121992
CMR410.500,42.37956000003158,-71.06041000121992
102.8,42.36360200009533,-71.06054200157509
102.8,42.28768781389966,-71.15210422858571
105.1,42.34825000015447,-71.1311400012234
CRM410.550 C,42.25520000001671,-71.12690000127986
116,42.30159999998004,-71.06888000095407
116,42.33389999968862,-71.04657000137381
105.1,42.38202000012615,-71.07016000152079
104.6,42.278889999974346,-71.07115000132154
102.8,42.36511999985961,-71.05339000102957
1001.3.2,42.35058499982247,-71.05843100142388
102.8,42.35034999978195,-71.1741600013398
1001.3.2,42.35705000022483,-71.0528300012477
102.8,42.26161999979229,-71.11198000115452
102.8,42.33773302683959,-71.14777123122889
3310.2,42.26161999979229,-71.11198000115452
CRM410.550 C,42.300684005199166,-71.1121943771131
248CMR 3.05b,42.26161999979229,-71.11198000115452
110.1,42.29807999965914,-71.0827600013596
CRM410.550 C,42.32611000025733,-71.07644000149295
105.1,42.35894999962974,-71.07166000142175
116,42.28155999988541,-71.06295000106338
105.1,42.28323000034544,-71.07717000096301
105.1,42.29437000040671,-71.0598200016069
105.1,42.38208999975917,-71.03950000107064
104.6,42.36562000046461,-71.05701000149027
102.8,42.35771003985634,-71.05750633948047
105.1,42.26535800032978,-71.10149000149552
105.1,42.35789000000448,-71.06838000123328
1001.3.2,42.36016074079137,-71.06697342469344
105.1,42.31159000007902,-71.12938000108468
105.1,42.3652499995669,-71.03096000132872
102.8,42.351718999970025,-71.15403900105363
CRM410.550 C,42.34632081831892,-71.07509809923374
CRM410.550 C,42.346360000258976,-71.07500000158332
CRM410.550 C,42.346100000003766,-71.13693000123305
CRM410.550 C,42.34646000038298,-71.07528000104732
CRM410.550 C,42.34713199984884,-71.07510700116686
102.8,42.30798999956434,-71.08667000093554
105.1,42.255299999831,-71.12089000089959
105.1,42.25831000007631,-71.11774000133578
105.1,42.37359000002454,-71.03841000115978
105.1,42.3760900001021,-71.03837000113356
102.8,42.301700000099416,-71.07173000105153
CRM410.550 C,42.3507399998505,-71.08514000137343
116,42.2947600003886,-71.05915000129323
116,42.38938299959647,-71.00650400087869
105.1,42.31054000023408,-71.09241000107558
116,42.30853000024134,-71.08618000166204
105.1,42.30853000024134,-71.08618000166204
116,42.31155999962223,-71.08709000137034
107,42.32730000025261,-71.08240000098652
116,42.31914999962383,-71.08746000133581
116,42.317090000013046,-71.0887700014568
116,42.31723000017012,-71.08951000144917
111.1,42.35130299968345,-71.06094600126958
105.1,42.31442000012056,-71.08943000130051
105.1,42.31442000012056,-71.08943000130051
105.1,42.31231000002023,-71.0812400015383
105.1,42.274450000317216,-71.11863000103598
105.1,42.27858999962814,-71.08824000131462
105.1,42.27858999962814,-71.08824000131462
116.1,42.29004000041196,-71.07643000100616
116,42.29004000041196,-71.07643000100616
102.8,42.35771003985634,-71.05750633948047
105.1,42.27806000040916,-71.10029000093552
105.1,42.31957999963048,-71.06822000120259
105.1,42.33641000026512,-71.03059000129845
105.1,42.34950799963724,-71.169984001326
3307.1,42.38013999977565,-71.02729000117941
102.8,42.3044999997278,-71.0790900012816
105.1,42.29378999975541,-71.07326000147374
105.1,42.26419099961444,-71.11898000098162
116,42.30443311173023,-71.07960291779855
116,42.29976907175317,-71.07439263731553
CRM410.550 C,42.348860000422064,-71.06732000109953
CRM410.550 C,42.35256000005815,-71.08222000079107
1007.1.1,42.33537097808203,-71.0395040518691
116,42.310449749390834,-71.10379758518157
CRM410.550 C,42.375199999580246,-71.03287000121851
105.1,42.29378999975541,-71.07326000147374
116,42.29378999975541,-71.07326000147374
CRM410.550 C,42.38080087817935,-71.02753289533305
116.1,42.366619999790245,-71.05798000124445
1030.1,42.33537097808203,-71.0395040518691
105.1,42.27794999979492,-71.061890001638
116,42.37806999965972,-71.03165000158175
CRM410.550 C,42.3208899998014,-71.07788000131654
CRM410.550 C,42.34979999967741,-71.08263000075817
CRM410.550 C,42.36756000000488,-71.03452000123345
CRM410.550 C,42.30585906526987,-71.08486600257031
CRM410.550 D,42.34523999985771,-71.07370000106631
CRM410.550 C,42.37230400009933,-71.0362800009986
CRM410.550 C,42.32094999986227,-71.07785000075168
CRM410.550 C,42.32100999989323,-71.0778100016091
105.1,42.31891000023671,-71.08836000149982
102.8,42.350837200374166,-71.12852661065048
Art. 248 CMR,42.31534000022183,-71.09459000083535
Ch.143-3L,42.35188375113723,-71.06699770884701
102.8,42.27361000033353,-71.07200000099306
102.8,42.28830999983244,-71.06098000102115
105.1,42.29195799978078,-71.05902000151852
105.1,42.284329999866,-71.07471000089977
116,42.340562420328894,-71.14829737241469
105.1,42.297210000021806,-71.06745000166269
116,42.31774000026096,-71.07321000092209
116,42.3819699995843,-71.01338000127733
116,42.341099999687096,-71.05203000129994
116,42.27269000014148,-71.12924000085205
105.1,42.3858199998989,-71.0013600011172
105.1,42.291152403037785,-71.04580780915013
115.1,42.30759000008608,-71.07629000085468
105.1,42.30773999981074,-71.07670000083617
107.4,42.29058000016303,-71.12964000138881
115.3,42.30750000037107,-71.07541000164478
115.1,42.30750000037107,-71.07541000164478
CRM410.550 C,42.31546000042671,-71.06591000083633
116,42.3654299997681,-71.03584000139784
105.1,42.28742000018579,-71.05544000108854
CRM410.550 C,42.31529000000416,-71.09820000123246
107.4,42.27384999972049,-71.06289000102683
107.4,42.32607999977743,-71.09281000147597
CRM410.550 D,42.28988000024486,-71.06851000107953
CRM410.550 D,42.29044999960018,-71.06876000090075
105.1,42.35170999960603,-71.08516000138236
105.1,42.359254513064776,-71.06452012634897
3307.1,42.351450000003766,-71.13596000123313
116,42.38029000039619,-71.03358000158093
116,42.33664999962552,-71.07568000153857
116,42.33136999998216,-71.03342000143793
102.8,42.30240000000338,-71.07440000099463
105.1,42.28545999973026,-71.08285000103865
116,42.35225999973502,-71.15305000131099
CRM410.550 C,42.35110000018035,-71.07609000151982
105.1,42.31670999953915,-71.05819000103955
115,42.30475000043676,-71.08367000111839
102.8,42.35940700004021,-71.06998500164123
105.1,42.31850999978624,-71.0773800016594
116,42.31910999957602,-71.06798000088781
116,42.315335752230816,-71.09830031154515
1006.1,42.34443999984389,-71.09548000138383
1001.3.2,42.30372499399078,-71.08471089969234
110.5,42.30372499399078,-71.08471089969234
105.1,42.30372499399078,-71.08471089969234
105.1,42.30372499399078,-71.08471089969234
1001.3.2,42.35941999972412,-71.06981000161238
1001.3.2,42.35941999972412,-71.06981000161238
105.1,42.30372499399078,-71.08471089969234
CRM410.550 C,42.30606000001089,-71.08583000123082
116,42.30372499399078,-71.08471089969234
105.1,42.30372499399078,-71.08471089969234
CRM410.550 C,42.31474000000419,-71.09905000123244
110.5,42.31522999971263,-71.06897000151827
3307.1,42.302090000121765,-71.06638000093467
116.1,42.31368000022746,-71.05902000158555
102.8,42.35769999954703,-71.05896000146446
105.1,42.31124799959212,-71.05810900093613
102.8,42.2884599995478,-71.08582000125794
CRM410.550 C,42.36526000008137,-71.0533500010471
CRM410.550 D,42.36548000030671,-71.05358000085967
116,42.27839000032871,-71.08528000161863
CRM410.550 C,42.32714000015177,-71.10444000163521
116,42.31450000019399,-71.07475000091728
116,42.30916899998841,-71.08407800104224
